Class_Info
학정번호	과목명	학점	담당교수	강의시간	강의실	정원	참여인원	전공자정원	1학년정원	2학년정원	3학년정원	4학년정원	교환가능여부	최대마일리지	최소값	최대값	평균값
CHE4102-01-00	분자분광학및동역학	3	부두완	월5,6,수4	과B104	40	26	0 (N)	0	0	0	0	O	36	1	35	6.04
Mileage_Result
순위	마일리지	전공자여부	신청과목수	졸업신청	초수강여부	총이수/졸업이수	직전학기이수/학기당수강	학년	수강여부	비고
1	35	N (N)	2	Y	Y	1.0000	0.7368	4	O	 
2	35	N (N)	2	Y	Y	0.9777	0.4736	4	O	 
3	19	N (N)	4	Y	Y	0.9333	0.2631	4	O	 
4	12	N (N)	6	N	Y	0.7777	0.7368	4	O	 
5	8	N (N)	6	N	Y	0.7629	1.0000	4	O	 
6	8	N (N)	6	N	Y	0.3740	0.2894	3	O	 
7	7	N (N)	6	N	Y	0.7333	0.8947	4	O	 
8	5	N (N)	3	Y	Y	0.9629	0.9473	4	O	 
9	4	N (N)	6	N	Y	0.7925	1.0000	4	O	 
10	3	N (N)	5	N	Y	0.8222	1.0000	4	O	 
11	2	N (N)	6	Y	Y	0.9851	0.9473	4	O	 
12	2	N (N)	6	N	Y	0.8518	1.0000	4	O	 
13	2	N (N)	6	N	Y	0.8444	1.0000	4	O	 
14	2	N (N)	6	N	Y	0.8074	0.8947	4	O	 
15	2	N (N)	5	N	Y	0.6814	0.8421	4	O	 
16	1	N (N)	6	Y	Y	0.9185	0.8947	4	O	 
17	1	N (N)	6	Y	Y	0.9037	0.8947	4	O	 
18	1	N (N)	6	Y	Y	0.8888	1.0000	4	O	 
19	1	N (N)	6	Y	Y	0.8666	0.7894	4	O	 
20	1	N (N)	6	N	Y	0.8518	0.8421	4	O	 
21	1	N (N)	6	N	Y	0.8370	1.0000	4	O	 
22	1	N (N)	6	N	Y	0.7925	0.7894	4	O	 
23	1	N (N)	6	N	Y	0.7703	1.0000	4	O	 
24	1	N (N)	6	N	Y	0.7629	0.8947	4	O	 
25	1	N (N)	6	N	Y	0.6666	1.0000	3	O	 
26	1	N (N)	6	N	Y	0.6370	0.7368	3	O	 
