Class_Info
학정번호	과목명	학점	담당교수	강의시간	강의실	정원	참여인원	전공자정원	1학년정원	2학년정원	3학년정원	4학년정원	교환가능여부	최대마일리지	최소값	최대값	평균값
YCA1101-12-00	기독교와세계문화	3	이대성	화8,9,목7	외02	52	32	0 (N)	0	18	17	17	X	36	1	36	8.16
Mileage_Result
순위	마일리지	전공자여부	신청과목수	졸업신청	초수강여부	총이수/졸업이수	직전학기이수/학기당수강	학년	수강여부	비고
1	36	N (N)	6	Y	N	1.0000	0.9473	4	O	 
2	36	N (N)	6	N	Y	0.5000	0.7500	3	O	 
3	30	N (N)	6	N	N	0.3809	0.6666	3	O	 
4	18	N (N)	5	N	Y	0.5000	0.8289	3	O	 
5	17	N (N)	6	N	N	0.5526	0.8333	2	O	 
6	15	N (N)	6	N	Y	0.2777	0.7777	2	O	 
7	15	N (N)	5	N	Y	0.9642	0.9473	4	O	 
8	12	N (N)	5	N	Y	0.7444	0.8157	4	O	 
9	11	N (N)	6	N	N	0.6904	1.0000	3	O	 
10	11	N (N)	5	N	Y	0.7539	0.9166	4	O	 
11	10	N (N)	6	N	Y	0.2296	0.8421	2	O	 
12	8	N (N)	6	N	N	0.4642	0.7777	3	O	 
13	5	N (N)	6	N	Y	0.5000	0.8750	3	O	 
14	5	N (N)	6	N	Y	0.5000	0.7500	3	O	 
15	5	N (N)	5	N	Y	0.0571	0.0000	2	O	 
16	4	N (N)	6	N	Y	0.2785	1.0000	2	O	 
17	3	N (N)	6	N	Y	0.5000	0.7500	3	O	 
18	3	N (N)	6	N	Y	0.2814	0.9473	2	O	 
19	3	N (N)	6	N	N	0.7851	0.9473	4	O	 
20	2	N (N)	6	N	Y	0.5000	0.7500	3	O	 
21	1	N (N)	6	Y	N	1.0000	0.7894	4	O	 
22	1	N (N)	6	N	Y	0.6111	0.8333	3	O	 
23	1	N (N)	6	N	Y	0.5000	0.9210	3	O	 
24	1	N (N)	6	N	Y	0.5000	0.8881	3	O	 
25	1	N (N)	6	N	Y	0.2750	1.0000	2	O	 
26	1	N (N)	6	N	Y	0.2750	0.9736	2	O	 
27	1	N (N)	6	N	Y	0.2714	0.9473	2	O	 
28	1	N (N)	6	N	Y	0.2642	0.8947	2	O	 
29	1	N (N)	6	N	Y	0.1925	0.6315	2	O	 
30	1	N (N)	6	N	N	0.2777	1.0000	2	O	 
31	1	N (N)	6	N	N	0.2261	0.9166	2	O	 
32	1	N (N)	5	N	Y	0.6825	1.0000	3	O	 
